id;responsavel;cedente;sala;nivel1;nivel2;nivel3;nivelSuperior;tombamento;dataMovimentacao;interna;retorno;inventario;responsavelCadastro;dataConfirmacaoRecebimento;descricaoBem
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20534;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20535;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20536;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20537;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20541;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20543;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20547;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;20550;2019-09-02;S;N;NA;SCMC;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;22861;2019-09-02;S;N;NA;SCMC;NA;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;24083;2019-09-02;S;N;NA;SCMC;NA;MASTRO EM MADEIRA
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;24084;2019-09-02;S;N;NA;SCMC;NA;MASTRO EM MADEIRA
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;25093;2019-09-02;S;N;NA;SCMC;NA;UMIDIFICADOR DE AR
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;25256;2019-09-02;S;N;NA;SCMC;NA;CABIDEIRO EM MADEIRA
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27387;2019-09-02;S;N;NA;SCMC;NA;ARMÁRIO BAIXO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27408;2019-09-02;S;N;NA;SCMC;NA;ARMÁRIO MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27409;2019-09-02;S;N;NA;SCMC;NA;ARMÁRIO MÉDIO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27516;2019-09-02;S;N;NA;SCMC;NA;GAVETEIRO VOLANTE 03 GAVETAS, MED. 410X610X500MM – BORTOLINI
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27569;2019-09-02;S;N;NA;SCMC;NA;MESA DE REUNIÃO
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;27573;2019-09-02;S;N;NA;SCMC;NA;MESA EXECUTIVA
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29076;2019-09-02;S;N;NA;SCMC;NA;SOFA 2 LUGARES
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29077;2019-09-02;S;N;NA;SCMC;NA;SOFA 2 LUGARES
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29107;2019-09-02;S;N;NA;SCMC;NA;SOFÁ 03 LUGARES
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29522;2019-09-02;S;N;NA;SCMC;NA;MESA DE CANTO, MED. APROX. L 770MM X P770MM X H264MM
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29523;2019-09-02;S;N;NA;SCMC;NA;MESA DE CANTO, MED. APROX. L 770MM X P770MM X H264MM
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;29528;2019-09-02;S;N;NA;SCMC;NA;MESA DE CENTRO MED. APROX. L1200MM X P 7700MM X H 264MM.
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;30202;2019-09-02;S;N;NA;SCMC;NA;ACCESS POINT 802.11
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;30246;2019-09-02;S;N;NA;SCMC;NA;FECHADURA BIOMÉTRICA
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;30425;2019-09-02;S;N;NA;SCMC;NA;MONITOR DELL 23 P2317H
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;30426;2019-09-02;S;N;NA;SCMC;NA;MONITOR DELL 23 P2317H
68348;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;31401;2019-09-02;S;N;NA;SCMC;NA;ARMÁRIO PARA BANHEIRO
68360;ABB;RCF;SL. Nº 1801B;GABINETE DO PROCURADOR GERAL DO TRABALHO - GP;NA;NA;CNC, 18ºAND.;24297;2019-09-02;S;N;NA;SCMC;NA;MICROCOMPUTADOR PORTÁTIL NOTEBOOK
50467;ABMF;FVBC;SL. Nº 302G;CAIS/CONSULTÓRIO MÉDICO 01 - DRH;NA;NA;CNC, 03ºAND.;14584;2019-02-14;S;N;NA;SCMC;2019/02/25 16:46:00;POLTRONA GIRATORIA EM TECIDO
50468;ABMF;SQB;SL. Nº 302G;CAIS/CONSULTÓRIO MÉDICO 01 - DRH;NA;NA;CNC, 03ºAND.;24746;2019-02-14;S;N;NA;SCMC;2019/02/25 16:45:00;CADEIRA MODELO:GIRATÓRIA SEM BRAÇOS
28539;AC;ALIR;ED. CNC;ANDAR TERREO;SALA Nº 003;PROTOCOLO GERAL ATENDIMENTO AO PUBLICO - DA;ED. CNC, ANDAR TÉRREO;24052;2018-05-02;S;N;NA;Marcio Guillardi da Silva;2018/05/02 14:34:00;IMPRESSORA LASER
37310;AC;LCCS;SL. Nº 302J3;CAIS/PSICOLOGIA - DRH;NA;NA;CNC, 03ºAND.;26988;2018-09-10;S;N;NA;RVGB;2019/02/26 13:36:00;MESA AUTOPORTANTE RETANGULAR
42746;AC;LCCS;ED. CNC;ANDAR TERREO;SALA Nº 003;PROTOCOLO GERAL ATENDIMENTO AO PUBLICO - DA;ED. CNC, ANDAR TÉRREO;26965;2018-12-04;S;N;NA;SCMC;2019/03/18 12:47:00;MESA COMPONIVEL PARA REUNIÃO
42746;AC;LCCS;ED. CNC;ANDAR TERREO;SALA Nº 003;PROTOCOLO GERAL ATENDIMENTO AO PUBLICO - DA;ED. CNC, ANDAR TÉRREO;29531;2018-12-04;S;N;NA;SCMC;2019/03/18 12:47:00;MESA DE TRABALHO RETANGULAR
51391;AC;LCCS;SL. Nº 302J3;CAIS/PSICOLOGIA - DRH;NA;NA;CNC, 03ºAND.;35303;2019-02-26;S;N;NA;Marcio Guillardi da Silva;2019/02/26 13:37:00;CADEIRA C/ ESPALDAR MEDIO REGULAVEL
51354;AC;SLP;SL. Nº 302J3;CAIS/PSICOLOGIA - DRH;NA;NA;CNC, 03ºAND.;24322;2019-02-25;S;N;NA;SCMC;2019/02/26 13:38:00;POLTRONA GIRATORIA EM TECIDO
47264;AC;WTE;ED. CNC;ANDAR TERREO;SALA Nº 003;PROTOCOLO GERAL ATENDIMENTO AO PUBLICO - DA;ED. CNC, ANDAR TÉRREO;24047;2019-01-16;S;N;NA;Marcio Guillardi da Silva;2019/02/19 11:19:00;IMPRESSORA LASER
60980;ACBL;LCCS;SL. 804;ASS. JURÍDICA - DA;NA;NA;CNC, 08ºAND.;33293;2019-06-19;S;N;NA;SCMC;2019/06/21 15:59:00;UMIDIFICADOR E PURIFICADOR DE AMBIENTE
65558;ACFC;CSS;SL. Nº 302J4;CAIS/PSICOLOGIA - DRH;NA;NA;CNC, 03ºAND.;35359;2019-08-07;S;N;NA;LCCS;2019/10/28 17:01:00;CADEIRA C/ ESPALDAR MEDIO REGULAVEL
50345;ACFC;FVBC;SL. Nº 302J2;CAIS/ASSISTENTE SOCIAL - DRH;NA;NA;CNC, 03ºAND.;30562;2019-02-13;S;N;NA;SCMC;2019/10/22 15:33:00;POLTRONA GIRATÓRIA COM BRAÇOS
50345;ACFC;FVBC;SL. Nº 302J2;CAIS/ASSISTENTE SOCIAL - DRH;NA;NA;CNC, 03ºAND.;30570;2019-02-13;S;N;NA;SCMC;2019/10/22 15:33:00;POLTRONA GIRATÓRIA COM BRAÇOS
81285;ACFC;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;NA;CNC, 15ºAND.;32801;2020-02-03;S;N;NA;Marcio Guillardi da Silva;NA;TELEFONE INTELBRAS PLENO CINZA ARTICO
57011;ACFC;SLP;SL. Nº 302J2;CAIS/ASSISTENTE SOCIAL - DRH;NA;NA;CNC, 03ºAND.;24319;2019-04-30;S;N;NA;Marcio Guillardi da Silva;2019/10/28 17:02:00;POLTRONA GIRATORIA EM TECIDO
68409;ACM;MCM;SL. Nº 1804;SECRETARIA DO VICE PROCURADOR GERAL DO TRABALH;NA;NA;CNC, 18ºAND.;13914;2019-09-02;S;N;NA;SCMC;2019/10/10 15:06:00;CADEIRA GIRATORIA EM TECIDO
68409;ACM;MCM;SL. Nº 1804;SECRETARIA DO VICE PROCURADOR GERAL DO TRABALH;NA;NA;CNC, 18ºAND.;26308;2019-09-02;S;N;NA;SCMC;2019/10/10 15:06:00;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
68408;ACM;RRL;SL. Nº 1804;SECRETARIA DO VICE PROCURADOR GERAL DO TRABALH;NA;NA;CNC, 18ºAND.;12628;2019-09-02;S;N;NA;SCMC;2019/10/10 15:07:00;APARELHO TELEFONICO KS COM TECLADO
53129;ACMAV;AIR;SL. Nº 1302;ASS GAB DRA ANDREA ISA RIPOLI - 28º OFICIO;NA;NA;CNC, 13ºAND.;23984;2019-02-28;S;N;NA;SCMC;2019/03/19 14:58:00;APOIO PARA PÉS
22086;ACMAV;ALIR;SL. Nº 1302;ASS GAB DRA ANDREA ISA RIPOLI - 28º OFICIO;NA;NA;CNC, 13ºAND.;19783;2018-02-09;S;N;NA;ARSD;2018/02/14 14:24:00;MONITOR DE VÍDEO LCD
53128;ACMAV;ALIR;SL. Nº 1302;ASS GAB DRA ANDREA ISA RIPOLI - 28º OFICIO;NA;NA;CNC, 13ºAND.;19561;2019-02-28;S;N;NA;SCMC;2019/03/19 14:59:00;MICROCOMPUTADOR INTEL
32649;ACMAV;LCCS;SL. Nº 1302;ASS GAB DRA ANDREA ISA RIPOLI - 28º OFICIO;NA;NA;CNC, 13ºAND.;32205;2018-06-28;S;N;NA;Marcio Guillardi da Silva;2018/06/28 14:33:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
32649;ACMAV;LCCS;SL. Nº 1302;ASS GAB DRA ANDREA ISA RIPOLI - 28º OFICIO;NA;NA;CNC, 13ºAND.;32375;2018-06-28;S;N;NA;Marcio Guillardi da Silva;2018/06/28 14:33:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
75845;ACRO;ALIR;SL. Nº 1304;ASS GAB DR. MAURICIO FERREIRA BRITO;NA;NA;CNC, 13ºAND.;22102;2019-12-05;S;N;NA;Marcio Guillardi da Silva;2019/12/09 11:44:00;MONITOR DE VÍDEO LCD
75845;ACRO;ALIR;SL. Nº 1304;ASS GAB DR. MAURICIO FERREIRA BRITO;NA;NA;CNC, 13ºAND.;22550;2019-12-05;S;N;NA;Marcio Guillardi da Silva;2019/12/09 11:44:00;ESTACAO DE TRABALHO
75845;ACRO;ALIR;SL. Nº 1304;ASS GAB DR. MAURICIO FERREIRA BRITO;NA;NA;CNC, 13ºAND.;23038;2019-12-05;S;N;NA;Marcio Guillardi da Silva;2019/12/09 11:44:00;"MONITOR DE VÍDEO 23"""
76334;ACRO;LCCS;SL. Nº 1304;ASS GAB DR. MAURICIO FERREIRA BRITO;NA;NA;CNC, 13ºAND.;32807;2019-12-09;S;N;NA;Marcio Guillardi da Silva;2019/12/09 11:42:00;TELEFONE INTELBRAS PLENO CINZA ARTICO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;13914;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;CADEIRA GIRATORIA EM TECIDO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;20046;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;CADEIRA GIRATORIA EM TECIDO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;20164;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26326;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26330;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26331;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26571;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;GAVETEIRO VOLANTE
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;28387;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;ARMARIO ALTO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;28388;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;ARMARIO ALTO
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;30214;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;ACCESS POINT 802.11
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;32099;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35805;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;32272;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;10384;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;GELADEIRA TIPO FRIGOBAR
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;11665;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;APARELHO TELEFONICO KS COM TECLADO
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;11963;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;13400;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;APOIO PARA PÉS
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;15172;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATÓRIA EM COURVIN
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;15179;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATÓRIA EM COURVIN
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;15244;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATÓRIA EM COURVIN
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;18185;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;APARELHO TELEFONICO KS COM TECLADO
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19568;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MICROCOMPUTADOR INTEL
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19636;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MICROCOMPUTADOR INTEL
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19738;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19739;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19741;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;19742;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;20288;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;APARELHO TELEFONICO KS COM TECLADO
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;21100;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MICROCOMPUTADOR INTEL
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;21191;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;21202;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;MONITOR DE VÍDEO LCD
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26305;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26306;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;26307;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
35806;ACS;ACS;SL. Nº 1301;ASS GAB DR JOSE NETO DA SILVA - 14º OFICIO;NA;NA;CNC, 13ºAND.;29118;2018-08-17;S;N;NA;Marcio Guillardi da Silva;NA;SOFA 2 LUGARES
11328;ACS;ALIR;SL. Nº 1403A;GAB DR ALVACIR CORREA DOS SANTOS - 9º OFICIO;NA;NA;CNC, 14ºAND.;29586;2017-10-27;S;N;NA;MJDF;2017/10/30 16:58:00;WEBCAM CÃMERA P/VIDEO CONFERENCIA HD LIFECAM HD-5000 MICROSOFT MOD. HD-5000
11328;ACS;ALIR;SL. Nº 1403A;GAB DR ALVACIR CORREA DOS SANTOS - 9º OFICIO;NA;NA;CNC, 14ºAND.;29749;2017-10-27;S;N;NA;MJDF;2017/10/30 16:58:00;HEADSET MARCA MICROSOFT MODELO LX 3000
11328;ACS;ALIR;SL. Nº 1403A;GAB DR ALVACIR CORREA DOS SANTOS - 9º OFICIO;NA;NA;CNC, 14ºAND.;30696;2017-10-27;S;N;NA;MJDF;2017/10/30 16:58:00;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO
14320;ACS;ALIR;ED. CNC;15º ANDAR;SALA Nº 1507A;COORDENADOR DA ASSESSORIA DE PLANEJAMENTO E G;ED. CNC, 15º ANDAR;22102;2017-12-05;S;N;NA;RVGB;NA;MONITOR DE VÍDEO LCD
14320;ACS;ALIR;ED. CNC;15º ANDAR;SALA Nº 1507A;COORDENADOR DA ASSESSORIA DE PLANEJAMENTO E G;ED. CNC, 15º ANDAR;23428;2017-12-05;S;N;NA;RVGB;NA;MONITOR DE VÍDEO
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;15515;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA GIRATORIA EM COURO ESPALDAR ALTO
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;15581;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;POLTRONA FIXA EM COURVIN
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;26326;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;26330;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;26331;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;28387;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;ARMARIO ALTO
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;28388;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;ARMARIO ALTO
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;30214;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;ACCESS POINT 802.11
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;32099;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35702;ACS;APVB;ED. CNC;13º ANDAR;SALA Nº 1301;ASS GAB DR OTAVIO BRITO LOPES-7º OFICIO;PGT;32272;2018-08-16;S;N;NA;Marcio Guillardi da Silva;NA;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
